,Unnamed: 0,path,label
19517,19517,/content/drive/MyDrive/Bosch/New Dataset/00001/00052_00012.jpg,1
20498,20498,/content/drive/MyDrive/Bosch/New Dataset/00001/00040_00016.jpg,1
31283,31283,/content/drive/MyDrive/Bosch/New Dataset/00035/00007_00022.jpg,35
28722,28722,/content/drive/MyDrive/Bosch/New Dataset/00031/00013_00017.jpg,31
35848,35848,/content/drive/MyDrive/Bosch/New Dataset/00017/00022_00000.jpg,17
15055,15055,/content/drive/MyDrive/Bosch/New Dataset/00012/00065_00021.jpg,12
4893,4893,/content/drive/MyDrive/Bosch/New Dataset/00004/00050_00002.jpg,4
32617,32617,/content/drive/MyDrive/Bosch/New Dataset/00038/00020_00009.jpg,38
20978,20978,/content/drive/MyDrive/Bosch/New Dataset/00015/00005_00025.jpg,15
22909,22909,/content/drive/MyDrive/Bosch/New Dataset/00002/00067_00000.jpg,2
13185,13185,/content/drive/MyDrive/Bosch/New Dataset/00011/00012_00000.jpg,11
5044,5044,/content/drive/MyDrive/Bosch/New Dataset/00004/00052_00022.jpg,4
13895,13895,/content/drive/MyDrive/Bosch/New Dataset/00012/00025_00027.jpg,12
839,839,/content/drive/MyDrive/Bosch/New Dataset/00003/00006_00011.jpg,3
2011,2011,/content/drive/MyDrive/Bosch/New Dataset/00005/00024_00022.jpg,5
27723,27723,/content/drive/MyDrive/Bosch/New Dataset/00032/00004_00012.jpg,32
25880,25880,/content/drive/MyDrive/Bosch/New Dataset/00025/00022_00020.jpg,25
13308,13308,/content/drive/MyDrive/Bosch/New Dataset/00011/00013_00024.jpg,11
27144,27144,/content/drive/MyDrive/Bosch/New Dataset/00028/00007_00001.jpg,28
9539,9539,/content/drive/MyDrive/Bosch/New Dataset/00009/00008_00021.jpg,9
16018,16018,/content/drive/MyDrive/Bosch/New Dataset/00013/00038_00009.jpg,13
13646,13646,/content/drive/MyDrive/Bosch/New Dataset/00012/00017_00000.jpg,12
20489,20489,/content/drive/MyDrive/Bosch/New Dataset/00001/00042_00017.jpg,1
34947,34947,/content/drive/MyDrive/Bosch/New Dataset/00039/00007_00022.jpg,39
37705,37705,/content/drive/MyDrive/Bosch/New Dataset/00018/00006_00001.jpg,18
8798,8798,/content/drive/MyDrive/Bosch/New Dataset/00009/00047_00001.jpg,9
20624,20624,/content/drive/MyDrive/Bosch/New Dataset/00015/00000_00007.jpg,15
26863,26863,/content/drive/MyDrive/Bosch/New Dataset/00028/00000_00018.jpg,28
28129,28129,/content/drive/MyDrive/Bosch/New Dataset/00030/00006_00000.jpg,30
40470,40470,/content/drive/MyDrive/Bosch/New Dataset/00046/2020_0508_161529_012 0116_0.jpg,46
1024,1024,/content/drive/MyDrive/Bosch/New Dataset/00003/00014_00025.jpg,3
32137,32137,/content/drive/MyDrive/Bosch/New Dataset/00038/00012_00021.jpg,38
1818,1818,/content/drive/MyDrive/Bosch/New Dataset/00005/00021_00011.jpg,5
12144,12144,/content/drive/MyDrive/Bosch/New Dataset/00011/00011_00018.jpg,11
16465,16465,/content/drive/MyDrive/Bosch/New Dataset/00013/00033_00026.jpg,13
26230,26230,/content/drive/MyDrive/Bosch/New Dataset/00026/00001_00002.jpg,26
37466,37466,/content/drive/MyDrive/Bosch/New Dataset/00018/00039_00024.jpg,18
37475,37475,/content/drive/MyDrive/Bosch/New Dataset/00018/00027_00016.jpg,18
26152,26152,/content/drive/MyDrive/Bosch/New Dataset/00025/00024_00006.jpg,25
16666,16666,/content/drive/MyDrive/Bosch/New Dataset/00013/00070_00018.jpg,13
30197,30197,/content/drive/MyDrive/Bosch/New Dataset/00037/00001_00025.jpg,37
41537,41537,/content/drive/MyDrive/Bosch/New Dataset/00047/037_0009.png,47
22761,22761,/content/drive/MyDrive/Bosch/New Dataset/00002/00052_00015.jpg,2
39131,39131,/content/drive/MyDrive/Bosch/New Dataset/00022/00012_00026.jpg,22
22826,22826,/content/drive/MyDrive/Bosch/New Dataset/00002/00059_00014.jpg,2
3025,3025,/content/drive/MyDrive/Bosch/New Dataset/00005/00042_00015.jpg,5
41033,41033,/content/drive/MyDrive/Bosch/New Dataset/00046/054_1_0102.png,46
7623,7623,/content/drive/MyDrive/Bosch/New Dataset/00008/00037_00007.jpg,8
15856,15856,/content/drive/MyDrive/Bosch/New Dataset/00013/00025_00027.jpg,13
2844,2844,/content/drive/MyDrive/Bosch/New Dataset/00005/00043_00027.jpg,5
21790,21790,/content/drive/MyDrive/Bosch/New Dataset/00002/00030_00004.jpg,2
28640,28640,/content/drive/MyDrive/Bosch/New Dataset/00031/00017_00009.jpg,31
38424,38424,/content/drive/MyDrive/Bosch/New Dataset/00020/00009_00016.jpg,20
17439,17439,/content/drive/MyDrive/Bosch/New Dataset/00013/00030_00018.jpg,13
14880,14880,/content/drive/MyDrive/Bosch/New Dataset/00012/00060_00026.jpg,12
7414,7414,/content/drive/MyDrive/Bosch/New Dataset/00008/00036_00014.jpg,8
32797,32797,/content/drive/MyDrive/Bosch/New Dataset/00038/00033_00010.jpg,38
2728,2728,/content/drive/MyDrive/Bosch/New Dataset/00005/00037_00019.jpg,5
35061,35061,/content/drive/MyDrive/Bosch/New Dataset/00042/00002_00023.jpg,42
22423,22423,/content/drive/MyDrive/Bosch/New Dataset/00002/00055_00024.jpg,2
6118,6118,/content/drive/MyDrive/Bosch/New Dataset/00007/00040_00013.jpg,7
20175,20175,/content/drive/MyDrive/Bosch/New Dataset/00001/00005_00004.jpg,1
19943,19943,/content/drive/MyDrive/Bosch/New Dataset/00001/00066_00007.jpg,1
1512,1512,/content/drive/MyDrive/Bosch/New Dataset/00005/00061_00012.jpg,5
18579,18579,/content/drive/MyDrive/Bosch/New Dataset/00001/00025_00020.jpg,1
2007,2007,/content/drive/MyDrive/Bosch/New Dataset/00005/00040_00008.jpg,5
11248,11248,/content/drive/MyDrive/Bosch/New Dataset/00010/00034_00000.jpg,10
2043,2043,/content/drive/MyDrive/Bosch/New Dataset/00005/00017_00029.jpg,5
20390,20390,/content/drive/MyDrive/Bosch/New Dataset/00001/00039_00019.jpg,1
31041,31041,/content/drive/MyDrive/Bosch/New Dataset/00035/00037_00000.jpg,35
9738,9738,/content/drive/MyDrive/Bosch/New Dataset/00009/00014_00020.jpg,9
16536,16536,/content/drive/MyDrive/Bosch/New Dataset/00013/00036_00008.jpg,13
31199,31199,/content/drive/MyDrive/Bosch/New Dataset/00035/00013_00018.jpg,35
1893,1893,/content/drive/MyDrive/Bosch/New Dataset/00005/00019_00011.jpg,5
16026,16026,/content/drive/MyDrive/Bosch/New Dataset/00013/00047_00022.jpg,13
19123,19123,/content/drive/MyDrive/Bosch/New Dataset/00001/00031_00026.jpg,1
13291,13291,/content/drive/MyDrive/Bosch/New Dataset/00011/00021_00001.jpg,11
18877,18877,/content/drive/MyDrive/Bosch/New Dataset/00001/00044_00004.jpg,1
33400,33400,/content/drive/MyDrive/Bosch/New Dataset/00038/00047_00009.jpg,38
7688,7688,/content/drive/MyDrive/Bosch/New Dataset/00008/00046_00017.jpg,8
11368,11368,/content/drive/MyDrive/Bosch/New Dataset/00010/00046_00005.jpg,10
37921,37921,/content/drive/MyDrive/Bosch/New Dataset/00019/00001_00006.jpg,19
39682,39682,/content/drive/MyDrive/Bosch/New Dataset/00044/01429_00001.jpg,44
24415,24415,/content/drive/MyDrive/Bosch/New Dataset/00024/00006_00021.jpg,24
14938,14938,/content/drive/MyDrive/Bosch/New Dataset/00012/00060_00020.jpg,12
27299,27299,/content/drive/MyDrive/Bosch/New Dataset/00028/00016_00005.jpg,28
23772,23772,/content/drive/MyDrive/Bosch/New Dataset/00023/00008_00028.jpg,23
40128,40128,/content/drive/MyDrive/Bosch/New Dataset/00046/2020_0321_094429_005 0043_0.jpg,46
9290,9290,/content/drive/MyDrive/Bosch/New Dataset/00009/00020_00021.jpg,9
2029,2029,/content/drive/MyDrive/Bosch/New Dataset/00005/00033_00028.jpg,5
23322,23322,/content/drive/MyDrive/Bosch/New Dataset/00002/00012_00009.jpg,2
5625,5625,/content/drive/MyDrive/Bosch/New Dataset/00006/00011_00023.jpg,6
24585,24585,/content/drive/MyDrive/Bosch/New Dataset/00027/00005_00014.jpg,27
27944,27944,/content/drive/MyDrive/Bosch/New Dataset/00030/00006_00023.jpg,30
34678,34678,/content/drive/MyDrive/Bosch/New Dataset/00039/00000_00023.jpg,39
12195,12195,/content/drive/MyDrive/Bosch/New Dataset/00011/00016_00011.jpg,11
3332,3332,/content/drive/MyDrive/Bosch/New Dataset/00004/00004_00020.jpg,4
7227,7227,/content/drive/MyDrive/Bosch/New Dataset/00008/00017_00004.jpg,8
17238,17238,/content/drive/MyDrive/Bosch/New Dataset/00013/00055_00025.jpg,13
1619,1619,/content/drive/MyDrive/Bosch/New Dataset/00005/00005_00024.jpg,5
9231,9231,/content/drive/MyDrive/Bosch/New Dataset/00009/00003_00012.jpg,9
30391,30391,/content/drive/MyDrive/Bosch/New Dataset/00035/00004_00005.jpg,35
1413,1413,/content/drive/MyDrive/Bosch/New Dataset/00005/00060_00006.jpg,5
39584,39584,/content/drive/MyDrive/Bosch/New Dataset/00043/2020_0229_074421_016 1891_0.jpg,43
13443,13443,/content/drive/MyDrive/Bosch/New Dataset/00012/00004_00014.jpg,12
10798,10798,/content/drive/MyDrive/Bosch/New Dataset/00010/00036_00029.jpg,10
8844,8844,/content/drive/MyDrive/Bosch/New Dataset/00009/00044_00008.jpg,9
25485,25485,/content/drive/MyDrive/Bosch/New Dataset/00025/00009_00024.jpg,25
29555,29555,/content/drive/MyDrive/Bosch/New Dataset/00033/00018_00008.jpg,33
36541,36541,/content/drive/MyDrive/Bosch/New Dataset/00017/00000_00016.jpg,17
35283,35283,/content/drive/MyDrive/Bosch/New Dataset/00016/00009_00000.jpg,16
27793,27793,/content/drive/MyDrive/Bosch/New Dataset/00032/00007_00008.jpg,32
9970,9970,/content/drive/MyDrive/Bosch/New Dataset/00009/00019_00015.jpg,9
19683,19683,/content/drive/MyDrive/Bosch/New Dataset/00001/00061_00014.jpg,1
38003,38003,/content/drive/MyDrive/Bosch/New Dataset/00019/00002_00016.jpg,19
25968,25968,/content/drive/MyDrive/Bosch/New Dataset/00025/00019_00021.jpg,25
39083,39083,/content/drive/MyDrive/Bosch/New Dataset/00022/00008_00029.jpg,22
29709,29709,/content/drive/MyDrive/Bosch/New Dataset/00033/00020_00029.jpg,33
35861,35861,/content/drive/MyDrive/Bosch/New Dataset/00017/00013_00011.jpg,17
30365,30365,/content/drive/MyDrive/Bosch/New Dataset/00037/00006_00004.jpg,37
3770,3770,/content/drive/MyDrive/Bosch/New Dataset/00004/00040_00000.jpg,4
11428,11428,/content/drive/MyDrive/Bosch/New Dataset/00010/00051_00008.jpg,10
39275,39275,/content/drive/MyDrive/Bosch/New Dataset/00043/2020_0413_162855_009 0749_0.jpg,43
38216,38216,/content/drive/MyDrive/Bosch/New Dataset/00020/00004_00020.jpg,20
23078,23078,/content/drive/MyDrive/Bosch/New Dataset/00002/00064_00019.jpg,2
6387,6387,/content/drive/MyDrive/Bosch/New Dataset/00007/00000_00014.jpg,7
25578,25578,/content/drive/MyDrive/Bosch/New Dataset/00025/00011_00027.jpg,25
23367,23367,/content/drive/MyDrive/Bosch/New Dataset/00002/00012_00004.jpg,2
16111,16111,/content/drive/MyDrive/Bosch/New Dataset/00013/00044_00000.jpg,13
2217,2217,/content/drive/MyDrive/Bosch/New Dataset/00005/00026_00000.jpg,5
33060,33060,/content/drive/MyDrive/Bosch/New Dataset/00038/00021_00029.jpg,38
28641,28641,/content/drive/MyDrive/Bosch/New Dataset/00031/00008_00001.jpg,31
885,885,/content/drive/MyDrive/Bosch/New Dataset/00003/00016_00011.jpg,3
32740,32740,/content/drive/MyDrive/Bosch/New Dataset/00038/00028_00013.jpg,38
39443,39443,/content/drive/MyDrive/Bosch/New Dataset/00043/2020_0213_161248_008 0111_0.jpg,43
6798,6798,/content/drive/MyDrive/Bosch/New Dataset/00007/00016_00027.jpg,7
28336,28336,/content/drive/MyDrive/Bosch/New Dataset/00031/00008_00021.jpg,31
8640,8640,/content/drive/MyDrive/Bosch/New Dataset/00009/00034_00008.jpg,9
33556,33556,/content/drive/MyDrive/Bosch/New Dataset/00038/00054_00004.jpg,38
7270,7270,/content/drive/MyDrive/Bosch/New Dataset/00008/00042_00001.jpg,8
16260,16260,/content/drive/MyDrive/Bosch/New Dataset/00013/00000_00028.jpg,13
4733,4733,/content/drive/MyDrive/Bosch/New Dataset/00004/00051_00022.jpg,4
36267,36267,/content/drive/MyDrive/Bosch/New Dataset/00017/00027_00008.jpg,17
29845,29845,/content/drive/MyDrive/Bosch/New Dataset/00034/00006_00020.jpg,34
35078,35078,/content/drive/MyDrive/Bosch/New Dataset/00042/00002_00010.jpg,42
24361,24361,/content/drive/MyDrive/Bosch/New Dataset/00024/00007_00016.jpg,24
21894,21894,/content/drive/MyDrive/Bosch/New Dataset/00002/00027_00022.jpg,2
30397,30397,/content/drive/MyDrive/Bosch/New Dataset/00035/00013_00029.jpg,35
9128,9128,/content/drive/MyDrive/Bosch/New Dataset/00009/00004_00015.jpg,9
5101,5101,/content/drive/MyDrive/Bosch/New Dataset/00004/00063_00023.jpg,4
41325,41325,/content/drive/MyDrive/Bosch/New Dataset/00047/2019_0905_182313_001 0053_0.jpg,47
13928,13928,/content/drive/MyDrive/Bosch/New Dataset/00012/00028_00024.jpg,12
39755,39755,/content/drive/MyDrive/Bosch/New Dataset/00044/035_1_0015.png,44
8075,8075,/content/drive/MyDrive/Bosch/New Dataset/00008/00012_00005.jpg,8
39758,39758,/content/drive/MyDrive/Bosch/New Dataset/00044/035_0017.png,44
14054,14054,/content/drive/MyDrive/Bosch/New Dataset/00012/00030_00009.jpg,12
37031,37031,/content/drive/MyDrive/Bosch/New Dataset/00018/00019_00005.jpg,18
25767,25767,/content/drive/MyDrive/Bosch/New Dataset/00025/00022_00025.jpg,25
3020,3020,/content/drive/MyDrive/Bosch/New Dataset/00005/00052_00028.jpg,5
4394,4394,/content/drive/MyDrive/Bosch/New Dataset/00004/00032_00014.jpg,4
34527,34527,/content/drive/MyDrive/Bosch/New Dataset/00040/00005_00022.jpg,40
36968,36968,/content/drive/MyDrive/Bosch/New Dataset/00018/00016_00020.jpg,18
14864,14864,/content/drive/MyDrive/Bosch/New Dataset/00012/00058_00002.jpg,12
33966,33966,/content/drive/MyDrive/Bosch/New Dataset/00038/00001_00007.jpg,38
22446,22446,/content/drive/MyDrive/Bosch/New Dataset/00002/00055_00001.jpg,2
17539,17539,/content/drive/MyDrive/Bosch/New Dataset/00013/00040_00004.jpg,13
857,857,/content/drive/MyDrive/Bosch/New Dataset/00003/00004_00019.jpg,3
26338,26338,/content/drive/MyDrive/Bosch/New Dataset/00026/00008_00015.jpg,26
30954,30954,/content/drive/MyDrive/Bosch/New Dataset/00035/00032_00015.jpg,35
39633,39633,/content/drive/MyDrive/Bosch/New Dataset/00044/00303_00001.jpg,44
36883,36883,/content/drive/MyDrive/Bosch/New Dataset/00018/00023_00006.jpg,18
11088,11088,/content/drive/MyDrive/Bosch/New Dataset/00010/00023_00025.jpg,10
15404,15404,/content/drive/MyDrive/Bosch/New Dataset/00012/00037_00014.jpg,12
41431,41431,/content/drive/MyDrive/Bosch/New Dataset/00047/01159_00000.jpg,47
31082,31082,/content/drive/MyDrive/Bosch/New Dataset/00035/00036_00012.jpg,35
24459,24459,/content/drive/MyDrive/Bosch/New Dataset/00027/00003_00009.jpg,27
5235,5235,/content/drive/MyDrive/Bosch/New Dataset/00004/00049_00026.jpg,4
11466,11466,/content/drive/MyDrive/Bosch/New Dataset/00010/00052_00015.jpg,10
27614,27614,/content/drive/MyDrive/Bosch/New Dataset/00032/00000_00024.jpg,32
36154,36154,/content/drive/MyDrive/Bosch/New Dataset/00017/00036_00004.jpg,17
5200,5200,/content/drive/MyDrive/Bosch/New Dataset/00004/00058_00011.jpg,4
33578,33578,/content/drive/MyDrive/Bosch/New Dataset/00038/00060_00004.jpg,38
9936,9936,/content/drive/MyDrive/Bosch/New Dataset/00009/00024_00010.jpg,9
25843,25843,/content/drive/MyDrive/Bosch/New Dataset/00025/00032_00005.jpg,25
29889,29889,/content/drive/MyDrive/Bosch/New Dataset/00034/00008_00024.jpg,34
35939,35939,/content/drive/MyDrive/Bosch/New Dataset/00017/00022_00010.jpg,17
7110,7110,/content/drive/MyDrive/Bosch/New Dataset/00008/00031_00029.jpg,8
35776,35776,/content/drive/MyDrive/Bosch/New Dataset/00017/00008_00025.jpg,17
27850,27850,/content/drive/MyDrive/Bosch/New Dataset/00030/00009_00027.jpg,30
7150,7150,/content/drive/MyDrive/Bosch/New Dataset/00008/00029_00022.jpg,8
32332,32332,/content/drive/MyDrive/Bosch/New Dataset/00038/00015_00000.jpg,38
16723,16723,/content/drive/MyDrive/Bosch/New Dataset/00013/00052_00010.jpg,13
21007,21007,/content/drive/MyDrive/Bosch/New Dataset/00015/00017_00002.jpg,15
4179,4179,/content/drive/MyDrive/Bosch/New Dataset/00004/00039_00007.jpg,4
4370,4370,/content/drive/MyDrive/Bosch/New Dataset/00004/00041_00016.jpg,4
19753,19753,/content/drive/MyDrive/Bosch/New Dataset/00001/00050_00023.jpg,1
23949,23949,/content/drive/MyDrive/Bosch/New Dataset/00023/00011_00011.jpg,23
28940,28940,/content/drive/MyDrive/Bosch/New Dataset/00031/00021_00001.jpg,31
32998,32998,/content/drive/MyDrive/Bosch/New Dataset/00038/00033_00009.jpg,38
3897,3897,/content/drive/MyDrive/Bosch/New Dataset/00004/00015_00000.jpg,4
4558,4558,/content/drive/MyDrive/Bosch/New Dataset/00004/00029_00013.jpg,4
11595,11595,/content/drive/MyDrive/Bosch/New Dataset/00010/00054_00008.jpg,10
2814,2814,/content/drive/MyDrive/Bosch/New Dataset/00005/00047_00006.jpg,5
37746,37746,/content/drive/MyDrive/Bosch/New Dataset/00018/00010_00010.jpg,18
13241,13241,/content/drive/MyDrive/Bosch/New Dataset/00011/00017_00001.jpg,11
31190,31190,/content/drive/MyDrive/Bosch/New Dataset/00035/00007_00002.jpg,35
8829,8829,/content/drive/MyDrive/Bosch/New Dataset/00009/00045_00011.jpg,9
33971,33971,/content/drive/MyDrive/Bosch/New Dataset/00038/00005_00001.jpg,38
38338,38338,/content/drive/MyDrive/Bosch/New Dataset/00020/00004_00014.jpg,20
1829,1829,/content/drive/MyDrive/Bosch/New Dataset/00005/00021_00004.jpg,5
102,102,/content/drive/MyDrive/Bosch/New Dataset/00003/00022_00010.jpg,3
22786,22786,/content/drive/MyDrive/Bosch/New Dataset/00002/00060_00013.jpg,2
1408,1408,/content/drive/MyDrive/Bosch/New Dataset/00003/00019_00018.jpg,3
13730,13730,/content/drive/MyDrive/Bosch/New Dataset/00012/00020_00010.jpg,12
8056,8056,/content/drive/MyDrive/Bosch/New Dataset/00008/00015_00012.jpg,8
19082,19082,/content/drive/MyDrive/Bosch/New Dataset/00001/00041_00001.jpg,1
8224,8224,/content/drive/MyDrive/Bosch/New Dataset/00008/00022_00013.jpg,8
17961,17961,/content/drive/MyDrive/Bosch/New Dataset/00014/00005_00000.jpg,14
22496,22496,/content/drive/MyDrive/Bosch/New Dataset/00002/00055_00006.jpg,2
7111,7111,/content/drive/MyDrive/Bosch/New Dataset/00008/00015_00026.jpg,8
16172,16172,/content/drive/MyDrive/Bosch/New Dataset/00013/00039_00026.jpg,13
661,661,/content/drive/MyDrive/Bosch/New Dataset/00003/00001_00022.jpg,3
11589,11589,/content/drive/MyDrive/Bosch/New Dataset/00010/00049_00019.jpg,10
17687,17687,/content/drive/MyDrive/Bosch/New Dataset/00014/00001_00015.jpg,14
40972,40972,/content/drive/MyDrive/Bosch/New Dataset/00046/054_1_0133.png,46
12438,12438,/content/drive/MyDrive/Bosch/New Dataset/00011/00037_00004.jpg,11
9311,9311,/content/drive/MyDrive/Bosch/New Dataset/00009/00013_00004.jpg,9
14656,14656,/content/drive/MyDrive/Bosch/New Dataset/00012/00049_00004.jpg,12
20392,20392,/content/drive/MyDrive/Bosch/New Dataset/00001/00034_00014.jpg,1
15278,15278,/content/drive/MyDrive/Bosch/New Dataset/00012/00006_00000.jpg,12
22785,22785,/content/drive/MyDrive/Bosch/New Dataset/00002/00063_00002.jpg,2
31355,31355,/content/drive/MyDrive/Bosch/New Dataset/00035/00013_00003.jpg,35
9740,9740,/content/drive/MyDrive/Bosch/New Dataset/00009/00024_00006.jpg,9
1552,1552,/content/drive/MyDrive/Bosch/New Dataset/00005/00008_00011.jpg,5
29198,29198,/content/drive/MyDrive/Bosch/New Dataset/00033/00006_00008.jpg,33
33331,33331,/content/drive/MyDrive/Bosch/New Dataset/00038/00050_00022.jpg,38
2895,2895,/content/drive/MyDrive/Bosch/New Dataset/00005/00055_00008.jpg,5
32806,32806,/content/drive/MyDrive/Bosch/New Dataset/00038/00027_00014.jpg,38
7681,7681,/content/drive/MyDrive/Bosch/New Dataset/00008/00046_00010.jpg,8
25086,25086,/content/drive/MyDrive/Bosch/New Dataset/00025/00041_00018.jpg,25
36679,36679,/content/drive/MyDrive/Bosch/New Dataset/00017/00007_00012.jpg,17
32223,32223,/content/drive/MyDrive/Bosch/New Dataset/00038/00007_00023.jpg,38
19467,19467,/content/drive/MyDrive/Bosch/New Dataset/00001/00053_00015.jpg,1
30791,30791,/content/drive/MyDrive/Bosch/New Dataset/00035/00019_00029.jpg,35
39146,39146,/content/drive/MyDrive/Bosch/New Dataset/00022/00012_00003.jpg,22
4228,4228,/content/drive/MyDrive/Bosch/New Dataset/00004/00034_00028.jpg,4
40713,40713,/content/drive/MyDrive/Bosch/New Dataset/00046/00889_00002.jpg,46
37084,37084,/content/drive/MyDrive/Bosch/New Dataset/00018/00015_00026.jpg,18
5269,5269,/content/drive/MyDrive/Bosch/New Dataset/00006/00000_00004.jpg,6
575,575,/content/drive/MyDrive/Bosch/New Dataset/00003/00046_00010.jpg,3
23560,23560,/content/drive/MyDrive/Bosch/New Dataset/00002/00045_00010.jpg,2
41222,41222,/content/drive/MyDrive/Bosch/New Dataset/00047/2020_0313_172757_002 2067_0.jpg,47
17351,17351,/content/drive/MyDrive/Bosch/New Dataset/00013/00010_00021.jpg,13
37411,37411,/content/drive/MyDrive/Bosch/New Dataset/00018/00038_00008.jpg,18
13721,13721,/content/drive/MyDrive/Bosch/New Dataset/00012/00018_00015.jpg,12
27363,27363,/content/drive/MyDrive/Bosch/New Dataset/00029/00005_00003.jpg,29
24831,24831,/content/drive/MyDrive/Bosch/New Dataset/00025/00035_00022.jpg,25
4145,4145,/content/drive/MyDrive/Bosch/New Dataset/00004/00032_00005.jpg,4
4011,4011,/content/drive/MyDrive/Bosch/New Dataset/00004/00041_00001.jpg,4
33007,33007,/content/drive/MyDrive/Bosch/New Dataset/00038/00032_00018.jpg,38
1129,1129,/content/drive/MyDrive/Bosch/New Dataset/00003/00015_00002.jpg,3
15721,15721,/content/drive/MyDrive/Bosch/New Dataset/00013/00019_00004.jpg,13
5657,5657,/content/drive/MyDrive/Bosch/New Dataset/00006/00013_00025.jpg,6
17653,17653,/content/drive/MyDrive/Bosch/New Dataset/00014/00001_00002.jpg,14
37230,37230,/content/drive/MyDrive/Bosch/New Dataset/00018/00036_00018.jpg,18
18362,18362,/content/drive/MyDrive/Bosch/New Dataset/00001/00018_00021.jpg,1
10594,10594,/content/drive/MyDrive/Bosch/New Dataset/00010/00022_00004.jpg,10
21639,21639,/content/drive/MyDrive/Bosch/New Dataset/00002/00019_00028.jpg,2
8179,8179,/content/drive/MyDrive/Bosch/New Dataset/00008/00014_00023.jpg,8
177,177,/content/drive/MyDrive/Bosch/New Dataset/00003/00036_00008.jpg,3
25083,25083,/content/drive/MyDrive/Bosch/New Dataset/00025/00048_00010.jpg,25
34829,34829,/content/drive/MyDrive/Bosch/New Dataset/00039/00004_00013.jpg,39
34326,34326,/content/drive/MyDrive/Bosch/New Dataset/00040/00003_00019.jpg,40
17443,17443,/content/drive/MyDrive/Bosch/New Dataset/00013/00033_00008.jpg,13
17265,17265,/content/drive/MyDrive/Bosch/New Dataset/00013/00003_00008.jpg,13
32433,32433,/content/drive/MyDrive/Bosch/New Dataset/00038/00045_00001.jpg,38
33435,33435,/content/drive/MyDrive/Bosch/New Dataset/00038/00048_00008.jpg,38
10439,10439,/content/drive/MyDrive/Bosch/New Dataset/00010/00001_00019.jpg,10
8312,8312,/content/drive/MyDrive/Bosch/New Dataset/00008/00012_00019.jpg,8
7018,7018,/content/drive/MyDrive/Bosch/New Dataset/00007/00030_00000.jpg,7
31456,31456,/content/drive/MyDrive/Bosch/New Dataset/00035/00001_00004.jpg,35
40603,40603,/content/drive/MyDrive/Bosch/New Dataset/00046/2020_0215_121321_011 210_0.jpg,46
8683,8683,/content/drive/MyDrive/Bosch/New Dataset/00009/00039_00017.jpg,9
3510,3510,/content/drive/MyDrive/Bosch/New Dataset/00004/00003_00000.jpg,4
22121,22121,/content/drive/MyDrive/Bosch/New Dataset/00002/00044_00008.jpg,2
4763,4763,/content/drive/MyDrive/Bosch/New Dataset/00004/00065_00024.jpg,4
13309,13309,/content/drive/MyDrive/Bosch/New Dataset/00011/00011_00002.jpg,11
38734,38734,/content/drive/MyDrive/Bosch/New Dataset/00021/00009_00000.jpg,21
17074,17074,/content/drive/MyDrive/Bosch/New Dataset/00013/00055_00003.jpg,13
37521,37521,/content/drive/MyDrive/Bosch/New Dataset/00018/00004_00027.jpg,18
30269,30269,/content/drive/MyDrive/Bosch/New Dataset/00037/00001_00005.jpg,37
41250,41250,/content/drive/MyDrive/Bosch/New Dataset/00047/2019_1030_165838_043 0433_0.jpg,47
5467,5467,/content/drive/MyDrive/Bosch/New Dataset/00006/00006_00012.jpg,6
12120,12120,/content/drive/MyDrive/Bosch/New Dataset/00011/00019_00029.jpg,11
31753,31753,/content/drive/MyDrive/Bosch/New Dataset/00036/00001_00019.jpg,36
2853,2853,/content/drive/MyDrive/Bosch/New Dataset/00005/00042_00011.jpg,5
26265,26265,/content/drive/MyDrive/Bosch/New Dataset/00026/00001_00009.jpg,26
1845,1845,/content/drive/MyDrive/Bosch/New Dataset/00005/00030_00015.jpg,5
34125,34125,/content/drive/MyDrive/Bosch/New Dataset/00041/00003_00028.jpg,41
11242,11242,/content/drive/MyDrive/Bosch/New Dataset/00010/00037_00007.jpg,10
40634,40634,/content/drive/MyDrive/Bosch/New Dataset/00046/2019_1129_162626_042 0236_0.jpg,46
13616,13616,/content/drive/MyDrive/Bosch/New Dataset/00012/00017_00011.jpg,12
40512,40512,/content/drive/MyDrive/Bosch/New Dataset/00046/2020_0413_162855_009 0482_0.jpg,46
16525,16525,/content/drive/MyDrive/Bosch/New Dataset/00013/00044_00014.jpg,13
631,631,/content/drive/MyDrive/Bosch/New Dataset/00003/00004_00014.jpg,3
29990,29990,/content/drive/MyDrive/Bosch/New Dataset/00034/00001_00017.jpg,34
172,172,/content/drive/MyDrive/Bosch/New Dataset/00003/00033_00010.jpg,3
2779,2779,/content/drive/MyDrive/Bosch/New Dataset/00005/00013_00014.jpg,5
39407,39407,/content/drive/MyDrive/Bosch/New Dataset/00043/2020_0413_162855_009 1700_0.jpg,43
37906,37906,/content/drive/MyDrive/Bosch/New Dataset/00018/00010_00005.jpg,18
18037,18037,/content/drive/MyDrive/Bosch/New Dataset/00014/00017_00026.jpg,14
16741,16741,/content/drive/MyDrive/Bosch/New Dataset/00013/00063_00023.jpg,13
5389,5389,/content/drive/MyDrive/Bosch/New Dataset/00006/00003_00021.jpg,6
12512,12512,/content/drive/MyDrive/Bosch/New Dataset/00011/00041_00017.jpg,11
23363,23363,/content/drive/MyDrive/Bosch/New Dataset/00002/00022_00008.jpg,2
